scenario,place,placeCode,domain,dimension,indicator,indicatorCode,date,value,BAU_low,BAU_high,boundary,ratio,ratio_low,ratio_high
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2025,84.7,83.67598345882712,85.72401654117289,0,0.15299999999999997,0.1632401654117288,0.14275983458827113
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2026,84.7,83.55511470192661,85.8448852980734,0,0.15299999999999997,0.16444885298073386,0.14155114701926608
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2027,84.7,83.44584099297835,85.95415900702166,0,0.15299999999999997,0.16554159007021652,0.14045840992978342
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2028,84.7,83.34535344682,86.05464655318,0,0.15299999999999997,0.1665464655318,0.13945353446819994
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2029,84.7,83.25182191937891,86.1481780806211,0,0.15299999999999997,0.16748178080621087,0.13851821919378907
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2030,84.7,83.16397518824067,86.23602481175934,0,0.15299999999999997,0.16836024811759331,0.13763975188240665
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2000,28.1,NA,NA,0,0.7190000000000001,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2001,28.2,NA,NA,0,0.718,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2002,28.3,NA,NA,0,0.7170000000000001,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2003,28.2,NA,NA,0,0.718,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2004,28.1,NA,NA,0,0.7190000000000001,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2005,28.2,NA,NA,0,0.718,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2006,28.1,NA,NA,0,0.7190000000000001,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2007,29.4,NA,NA,0,0.706,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2008,27.9,NA,NA,0,0.721,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2009,21.6,NA,NA,0,0.784,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2010,21.3,NA,NA,0,0.787,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2011,19.8,NA,NA,0,0.802,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2012,20.9,NA,NA,0,0.7909999999999999,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2013,20.9,NA,NA,0,0.7909999999999999,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2014,20.8,NA,NA,0,0.792,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2015,17,NA,NA,0,0.83,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2016,22.5,NA,NA,0,0.775,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2017,22.2,NA,NA,0,0.778,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2018,14.7,NA,NA,0,0.853,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2019,13.1,NA,NA,0,0.8690000000000001,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2020,18.4,NA,NA,0,0.816,NA,NA
historical,World,WLD,social,peace and justice,homicideOver5,peJu2,2021,18.8,NA,NA,0,0.812,NA,NA
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2022,18.4843986576124,15.64176042304732,21.327036892177478,0,0.815156013423876,0.8435823957695269,0.7867296310782252
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2023,18.4843986576124,14.883514074228048,22.085283240996752,0,0.815156013423876,0.8511648592577196,0.7791471675900326
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2024,18.4843986576124,14.259218491856277,22.70957882336852,0,0.815156013423876,0.8574078150814373,0.7729042117663149
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2025,18.4843986576124,13.715968613736036,23.252828701488763,0,0.815156013423876,0.8628403138626396,0.7674717129851123
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2026,18.4843986576124,13.228573057995671,23.74022425722913,0,0.815156013423876,0.8677142694200433,0.7625977574277087
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2027,18.4843986576124,12.782690108078288,24.186107207146513,0,0.815156013423876,0.8721730989192171,0.758138927928535
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2028,18.4843986576124,12.369232426505171,24.59956488871963,0,0.815156013423876,0.8763076757349484,0.7540043511128037
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2029,18.4843986576124,11.98201173554155,24.98678557968325,0,0.815156013423876,0.8801798826445846,0.7501321442031675
bau,World,WLD,social,peace and justice,homicideOver5,peJu2,2030,18.4843986576124,11.616588720335319,25.352208594889483,0,0.815156013423876,0.8838341127966468,0.7464779140511052
